8.05800E+00	2.23012E+02	1.99720E+03
8.14800E+00	2.21739E+02	1.98851E+03
8.24100E+00	2.20466E+02	1.98043E+03
8.33800E+00	2.19193E+02	1.97236E+03
8.43900E+00	2.17919E+02	1.96429E+03
8.54500E+00	2.16646E+02	1.95683E+03
8.65500E+00	2.15373E+02	1.95031E+03
8.77100E+00	2.14099E+02	1.94379E+03
8.89100E+00	2.12826E+02	1.93758E+03
9.01800E+00	2.11553E+02	1.93106E+03
9.15100E+00	2.10280E+02	1.92609E+03
9.29100E+00	2.09006E+02	1.92143E+03
9.43800E+00	2.07733E+02	1.91801E+03
9.59400E+00	2.06460E+02	1.91491E+03
9.75800E+00	2.05186E+02	1.91273E+03
9.93000E+00	2.03882E+02	1.91056E+03
1.01100E+01	2.02609E+02	1.90994E+03
1.03100E+01	2.01366E+02	1.91056E+03
1.05100E+01	2.00155E+02	1.91273E+03
1.07300E+01	1.98913E+02	1.91584E+03
1.09600E+01	1.97671E+02	1.92019E+03
1.12100E+01	1.96522E+02	1.92733E+03
1.14700E+01	1.95311E+02	1.93478E+03
1.17500E+01	1.94068E+02	1.94441E+03
1.20500E+01	1.92981E+02	1.95714E+03
1.23700E+01	1.91739E+02	1.97081E+03
1.27100E+01	1.90528E+02	1.98665E+03
1.30700E+01	1.89286E+02	2.00497E+03
1.34600E+01	1.88075E+02	2.02578E+03
1.38800E+01	1.86832E+02	2.04969E+03
1.43200E+01	1.85590E+02	2.07640E+03
1.47900E+01	1.84317E+02	2.10652E+03
1.53000E+01	1.83043E+02	2.14006E+03
1.58400E+01	1.81801E+02	2.17702E+03
1.64200E+01	1.80559E+02	2.21832E+03
1.70400E+01	1.79224E+02	2.26335E+03
1.77100E+01	1.77888E+02	2.31398E+03
1.84200E+01	1.76553E+02	2.36739E+03
1.91800E+01	1.75124E+02	2.42547E+03
1.99900E+01	1.73696E+02	2.48851E+03
2.08600E+01	1.72391E+02	2.55901E+03
2.17900E+01	1.70932E+02	2.63230E+03
2.27900E+01	1.69503E+02	2.71398E+03
2.38500E+01	1.67981E+02	2.79845E+03
2.49800E+01	1.66398E+02	2.88975E+03
2.61800E+01	1.64814E+02	2.98602E+03
2.74700E+01	1.63168E+02	3.08820E+03
